Property,ID,date,pagePath,pageTitle,activeUsers,sessions
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/introduction.html,Chapter 1 Introduction | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/overview-consortia.html,4.1 Account Setup Overview | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/rstudio-step-by-step-guide.html,8.2 RStudio: Step-by-step guide | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/rstudio-video-tutorial.html,8.1 RStudio: Video tutorial | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/step-2-set-up-terra.html,3.3 Step 2: Set Up Terra | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/step-3-link-external-accounts-optional.html,3.4 Step 3: Link External Accounts (optional) | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/step-6-add-users-and-workspaces.html,2.7 Step 6: Add Users and Workspaces | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-26,/AnVIL_Book_Getting_Started/workflows.html,Chapter 10 Workflows | Getting Started on AnVIL,1,4
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/,Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/data-analysts.html,Chapter 3 Data Analysts | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/data.html,Chapter 9 Data | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/galaxy.html,Chapter 7 Galaxy | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/index.html,Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/pis-and-lab-managers.html,Chapter 2 PIs and Lab Managers | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/rstudio-video-tutorial.html,8.1 RStudio: Video tutorial | Getting Started on AnVIL,1,2
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/rstudio.html,Chapter 8 RStudio | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/step-2-set-up-google-billing.html%23add-users-or-viewers-optional,Page not found | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/step-3-add-terra-to-google-billing-account.html,2.4 Step 3: Add Terra to Google Billing Account | Getting Started on AnVIL,1,2
AnVIL Book: Getting Started,377543643,2023-06-27,/AnVIL_Book_Getting_Started/step-6-add-users-and-workspaces.html,2.7 Step 6: Add Users and Workspaces | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/,Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/about.html,About the Authors | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/data-analysts-step-1.html,3.2 Step 1: Create a Google Account | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/data-analysts-wrap-up.html,3.5 Wrap-Up | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/index.html,Getting Started on AnVIL,1,2
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/troubleshooting.html,B Troubleshooting | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-29,/AnVIL_Book_Getting_Started/,Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-29,/AnVIL_Book_Getting_Started/data-analysts-step-1.html,3.2 Step 1: Create a Google Account | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-29,/AnVIL_Book_Getting_Started/data-analysts-wrap-up.html,3.5 Wrap-Up | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-29,/AnVIL_Book_Getting_Started/index.html,Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-29,/AnVIL_Book_Getting_Started/workflows.html,Chapter 10 Workflows | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-29,/AnVIL_Book_Getting_Started/workspaces.html,Chapter 5 Workspaces | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-06-30,/AnVIL_Book_Getting_Started/workflows.html,Chapter 10 Workflows | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/,Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/consortia.html,Chapter 4 Consortia | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/data-analysts-step-1.html,3.2 Step 1: Create a Google Account | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/data-analysts-wrap-up.html,3.5 Wrap-Up | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/data-analysts.html,Chapter 3 Data Analysts | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/index.html,Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/overview-analysts.html,3.1 Account Setup Overview | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/overview-pis.html,2.1 Account Setup Overview | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/pis-and-lab-managers.html,Chapter 2 PIs and Lab Managers | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/pis-step-1.html,2.2 Step 1: Create a Google Account | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/step-2-set-up-google-billing.html,2.3 Step 2: Set Up Google Billing | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/step-2-set-up-terra.html,3.3 Step 2: Set Up Terra | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/step-3-add-terra-to-google-billing-account.html,2.4 Step 3: Add Terra to Google Billing Account | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-02,/AnVIL_Book_Getting_Started/step-3-link-external-accounts-optional.html,3.4 Step 3: Link External Accounts (optional) | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-07-03,/AnVIL_Book_Getting_Started/overview-pis.html,2.1 Account Setup Overview | Getting Started on AnVIL,1,1
AnVIL Book: Getting Started,377543643,2023-05-23,/AnVIL_Book_Getting_Started/consortia.html,Chapter 4 Consortia | Getting Started on AnVIL,0,1
AnVIL Book: Getting Started,377543643,2023-05-24,/AnVIL_Book_Getting_Started/index.html,Getting Started on AnVIL,0,1
AnVIL Book: Getting Started,377543643,2023-06-04,/AnVIL_Book_Getting_Started/clone-workspace.html,5.2 Clone an Existing Workspace | Getting Started on AnVIL,0,1
AnVIL Book: Getting Started,377543643,2023-06-15,/AnVIL_Book_Getting_Started/step-3-add-terra-to-google-billing-account.html,2.4 Step 3: Add Terra to Google Billing Account | Getting Started on AnVIL,0,1
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/step-4-create-terra-billing-projects.html,2.5 Step 4: Create Terra Billing Projects | Getting Started on AnVIL,0,1
AnVIL Book: Getting Started,377543643,2023-06-28,/AnVIL_Book_Getting_Started/workflows.html,Chapter 10 Workflows | Getting Started on AnVIL,0,1
AnVIL Book: Getting Started,377543643,2023-06-30,/AnVIL_Book_Getting_Started/workspaces.html,Chapter 5 Workspaces | Getting Started on AnVIL,0,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,4,9
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/index.html,GDSCN Book: SARS with Galaxy on AnVIL,3,4
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/instructor-guide.html,Instructor Guide | GDSCN Book: SARS with Galaxy on AnVIL,3,8
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,3,7
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,3,6
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/alignments.html,Chapter 3 Alignments | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/instructor-guide.html,Instructor Guide | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/overview-video.html,Chapter 5 Overview Video | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,2,3
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/answer-key.html,Answer Key | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/index.html,GDSCN Book: SARS with Galaxy on AnVIL,2,3
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/overview-video.html,Chapter 5 Overview Video | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,2,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-28,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,2,3
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-22,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-22,/GDSCN_Book_SARS_Galaxy_on_AnVIL/alignments.html,Chapter 3 Alignments | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-22,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-22,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-22,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-23,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-23,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-26,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-26,/GDSCN_Book_SARS_Galaxy_on_AnVIL/alignments.html,Chapter 3 Alignments | GDSCN Book: SARS with Galaxy on AnVIL,1,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-26,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/about-the-authors.html,About the Authors | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/answer-key.html,Answer Key | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/download.html,Download | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/help.html,Help | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/instructor-guide.html,Instructor Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/overview-video.html,Chapter 5 Overview Video | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-05-31,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-01,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-01,/GDSCN_Book_SARS_Galaxy_on_AnVIL/instructor-guide.html,Instructor Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,3
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-01,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-01,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-01,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-02,/GDSCN_Book_SARS_Galaxy_on_AnVIL/index.html,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-02,/GDSCN_Book_SARS_Galaxy_on_AnVIL/instructor-guide.html,Instructor Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-02,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-02,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-03,/GDSCN_Book_SARS_Galaxy_on_AnVIL/index.html,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-03,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-04,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-05,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-05,/GDSCN_Book_SARS_Galaxy_on_AnVIL/alignments.html,Chapter 3 Alignments | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-05,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-05,/GDSCN_Book_SARS_Galaxy_on_AnVIL/instructor-guide.html,Instructor Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-05,/GDSCN_Book_SARS_Galaxy_on_AnVIL/overview-video.html,Chapter 5 Overview Video | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-05,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-05,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-06,/GDSCN_Book_SARS_Galaxy_on_AnVIL/answer-key.html,Answer Key | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-06,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-06,/GDSCN_Book_SARS_Galaxy_on_AnVIL/index.html,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-06,/GDSCN_Book_SARS_Galaxy_on_AnVIL/overview-video.html,Chapter 5 Overview Video | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-06,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-06,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-06,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-07,/GDSCN_Book_SARS_Galaxy_on_AnVIL/alignments.html,Chapter 3 Alignments | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-07,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-07,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-08,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-08,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,2
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-09,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/alignments.html,Chapter 3 Alignments | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/download.html,Download | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/help.html,Help | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-10,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-12,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/alignments.html,Chapter 3 Alignments | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/answer-key.html,Answer Key | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/cloud-computing.html,Chapter 4 Cloud Computing | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/download.html,Download | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/overview-video.html,Chapter 5 Overview Video | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/student-activity-guide.html,Chapter 6 Student Activity Guide | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/the-sequencing-revolution.html,Chapter 2 The Sequencing Revolution | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-13,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-16,/GDSCN_Book_SARS_Galaxy_on_AnVIL/,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-16,/GDSCN_Book_SARS_Galaxy_on_AnVIL/index.html,GDSCN Book: SARS with Galaxy on AnVIL,1,1
GDSCN Book: SARS with Galaxy on AnVIL,377714582,2023-06-20,/GDSCN_Book_SARS_Galaxy_on_AnVIL/what-is-a-variant.html,Chapter 1 What Is a Variant? | GDSCN Book: SARS with Galaxy on AnVIL,1,1
